,Title,Description,Link,Source
578,Build Your First Android App (Project-Centered Course),"What you’ll achieve: In this project-centered course*, you’ll design, build, and distribute your own unique application for the Android mobile platform. We’ll provide you with a set of customizable building blocks that you can assemble to create many different types of apps, and that will help you become familiar with many important specificities of Android development. When you complete the project, in addition to having a personalized app that you can use and share, you’ll have the skills and background you need to move on to more advanced coursework in Android development. 

 What you’ll need to get started:

This project-centered course is designed for learners who have some prior experience programming in Java, such as an introductory college course or Coursera’s Java Programming Specialization (https://www.coursera.org/specializations/java-programming).

You will need a computer with a stable Internet connection, but you will not need an Android phone - we’ll use free software that you can use to emulate a phone on your computer. We'll use Android Studio as IDE; it is compatible with most computer and operating systems. You can find detailed system requirements here: https://developer.android.com/sdk/index.html#Requirements.

*About Project-Centered Courses: Project-centered courses are designed to help you complete a personally meaningful real-world project, with your instructor and a community of learners with similar goals providing guidance and suggestions along the way. By actively applying new concepts as you learn, you’ll master the course content more efficiently; you’ll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, you’ll have a finished project that you’ll be proud to use and share. 

Time: 10 hours of study, 10 hours of active project work",https://www.coursera.org/learn/android-app,Coursera
579,Introduction to Visual Basic Programming,"This course is the second course in a series that aims to prepare you for a role working as a programmer. In this course, you will be introduced to the five main concepts in procedural programming: user input, console output, variable declaration and assignment, decision branching and iteration.  Labs will allow the students to apply the material in the lectures in simple computer programs designed to re-enforce the material in the lesson.  Learners will need to have a local machine with any one of the following operating systems; Windows 7 SP1 or higher, macOS 10.1.13 or higher, or almost any version of Linux from the last several years.  The learner will either need to download the free community edition of Visual Studio or the open source .NET Core installation.  We will walk you through the process of getting your local environment set up as part of the course.",https://www.coursera.org/learn/visual-basic-programming-introduction,Coursera
580,Deploy a website to Azure with Azure App Service,"In this course, you will see how web apps in Azure allow you to publish and manage your website easily without having to work with the underlying servers, storage, or network assets. Instead, you can focus on your website features and rely on the robust Azure platform to provide secure access to your site.  You will see how Azure App Service enables you to build and host web applications in the programming language of your choice without managing infrastructure. You will also learn how to create a website through the hosted web app platform in Azure App Service.

You will learn how to use the publishing features built into Visual Studio to deploy and manage ASP.NET Core web applications hosted on Azure. You'll use Azure App Service to scale a web app to match planned seasonal throughput requirements and also meet demand during short-term peak events. By the end of this course, you'll be able to create and maintain web apps that use Docker images that are stored in Container Registry.

This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. In this course, you will take a practice exam that covers key skills measured in the exam. This is the sixth course in a program of 8 courses to help prepare you to take the exam.

This course is part of a Specialization intended for developers who want to demonstrate their expertise in all phases of cloud development from requirements, definition, and design; to development, deployment, and maintenance; to performance tuning and monitoring. It is ideal for anyone interested in preparing for the AZ-204: Developing Solutions for Microsoft Azure exam. By the end of this program you will be ready to take and sign-up for the Exam AZ-204: Developing Solutions for Microsoft Azure.",https://www.coursera.org/learn/deploy-a-website-to-azure-with-azure-app-service,Coursera
581,Secure your Cloud Data,"Azure was designed for security and compliance. in this course, you will learn how to leverage the built-in services to store your app data securely to ensure that only authorized services and clients have access to it. This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification.  This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. In this course, you will take a practice exam that covers key skills measured in the exam. This is the fifth course in a program of 8 courses to help prepare you to take the exam.

This course is part of a Specialization intended for developers who want to demonstrate their expertise in all phases of cloud development from requirements, definition, and design; to development, deployment, and maintenance; to performance tuning and monitoring. It is ideal for anyone interested in preparing for the AZ-204: Developing Solutions for Microsoft Azure exam. By the end of this program you will be ready to take and sign-up for the Exam AZ-204: Developing Solutions for Microsoft Azure.",https://www.coursera.org/learn/secure-your-cloud-data,Coursera
582,Manage Resources in Azure,"In this course, you will learn how to work with the Azure command line and web portal to create, manage, and control cloud-based resources. You will look at all three approaches to deploying cloud resources and how to make an informed decision about which one to leverage for your services. You'll also quickly look at the service models supported by Azure which can help you determine the services you should start with when planning out an Azure deployment. You will learn how to install the Azure CLI locally and use it to manage Azure resources. You will also use Azure PowerShell interactively for one-off tasks and write scripts to automate repeated tasks.

You'll learn about the major factors that influence the cost of running in the cloud. Along the way, you'll get hands-on experience with some of the tools you can use to estimate the costs of running your workloads on Azure to help ensure that you stay within budget and use only the services that you need.

Azure Resource Manager has a number of features that you can use to organize resources, enforce standards, and protect critical Azure resources from accidental deletion. In this module, you'll take a tour through these features, and examine how you can use them to your advantage. You'll identify incorrectly assigned resources in Azure. You'll also assess whether resources can be moved, and validate a resource move operation. Then you'll move and verify resources between Azure resource groups.

This course will help you prepare for the Microsoft Certified: Azure Developer Associate certification. In this course, you will take a practice exam that covers key skills measured in the exam. This is the fifth course in a program of 8 courses to help prepare you to take the exam.

This course is part of a Specialization intended for developers who want to demonstrate their expertise in all phases of cloud development from requirements, definition, and design; to development, deployment, and maintenance; to performance tuning and monitoring. It is ideal for anyone interested in preparing for the AZ-204: Developing Solutions for Microsoft Azure exam. By the end of this program you will be ready to take and sign-up for the Exam AZ-204: Developing Solutions for Microsoft Azure.",https://www.coursera.org/learn/manage-resources-azure,Coursera
583,Scrum Master Certification Exam Preparation,"This course is designed to help Scrum beginners review knowledge in order to prepare to take the Scrum Master Certification Exam. We will review several of the Scrum Methodologies and the Sprint process as well as complete several exercises and discussions. This is a standalone course, however we recommend completing the Scrum Master Certification specialization courses prior to beginning this one, as the methodologies and exercises within those courses are the foundations for this exam preparation course.",https://www.coursera.org/learn/certified-scrum-master-exam-preparation,Coursera
584,Cloud Computing Security,"In this MOOC, we will learn Cloud Computing basics using AWS as an example,  We will guide you to create AWS account, planning AWS resources for your cloud systems, create AWS EC2 instances, access them and configure the popular LAMP web services with MySQL database. We will guide you to create user accounts for your programmer or operators using AWS Identify and Access management GUI, Register your domain name and setup DNS entry for your servers using AWS Route 53 in 22 mintues! and show you how to use AWS Command Line interface to create and managing instances and services programmatically. We then introduce AWS Load balancing feature, create load balancing cluster for scalability and reliability.  We also demonstrate how to diagnose the problem introduced by the health check and firewall restriction conflicts.   By the end of this course, you should be able to create your own web cluster with mysql databases, setup your users with credentials to manage your AWS resources/virtual machines either through their management control interface or using AWS CLI API using scripts.  You will also learn the best practice in cloud security and debugging service interaction issues may arise in the cloud systems.",https://www.coursera.org/learn/cloud-computing-security,Coursera
585,"AWS: Threat Detection, Logging and Monitoring","AWS: Threat Detection, Logging, and Monitoring Course is the first course of the Exam Prep SCS-C02: AWS Certified Security – Specialty Specialization. This course is designed to detect security threats and identify their root cause using security best practices.  This also focuses on Shared Responsibility Model and security best practices dealing with IAM users and EC2 Instances. This course is divided into two modules and each module is further segmented by Lessons and Video Lectures. This course facilitates learners with approximately 2:00-2:30 Hours of Video lectures that provide both Theory and Hands-On knowledge. Also, Graded and Ungraded Quizzes are provided with every module to test the ability of learners.  Module 1: Threat Detection and Incident Response in AWS
Module 2: Logging and Monitoring in AWS

Two years of experience in identifying threats and methods to resolve them. Candidates being certified with AWS Solutions Architect Associate can prepare and appear for the Security specialty exam. By the end of this course, a learner will be able to:
- Explore the course outline and prerequisites for the AWS Security Specialty exam. 
- Implement and understand Shared Responsibility Model and security best practices.
- Evaluate and implement logging solutions and troubleshoot security issues in AWS.",https://www.coursera.org/learn/aws-threat-detection-logging-and-monitoring,Coursera
586,Natural Creativity,"Released in June 2021, Natural Creativity is about understanding and harnessing human creativity. In this course, you will investigate the latest theories of human creativity, its history and evolution, and how AI research is helping us understand it more fully. You will gain a deeper awareness of your creative processes and inspirations through these diverse perspectives. As you advance through the course, you will add to your creative toolkit by exploring different methods for design research and applying them to various business scenarios and frameworks. Then, in the course project, you will practice using the techniques and theories you learned to gain deep insights into how people are creative in your local context.",https://www.coursera.org/learn/natural-creativity,Coursera
587,iOS App Development Basics,"iOS App Development Basics, the second course in the iOS App Development with Swift specialization, expands your programming skills and applies them to authentic app development projects. The topics covered in this course include Xcode basics, Core iOS and Cocoa Touch frameworks, simple user interface creation, MVC Architecture and much more.  With a focus on using Apple’s components to access sensors like camera, microphone and GPS, by the end of this course you will be able to create a basic App according to specified parameters and guidelines. Currently this course is taught using Swift 2. The team is aware of the release of Swift 3 and will be making edits to the course in time. Please be aware that at this time the instruction is entirely with Swift 2.",https://www.coursera.org/learn/ios-app-development-basics,Coursera
588,Test-Driven Development Overview,"In this introductory course you will get both a full overview of what TDD is, when it can and can't be applied, and what its benefits are for practitioners and organizations. You will also have the opportunity to get hands on with a few fun introductory projects where you can apply what you have learned and experience the benefits of this approach to problem solving yourself. We recommend that you have some knowledge of the Python programming language. Examples and labs use Python.",https://www.coursera.org/learn/test-driven-development-overview,Coursera
589,Advanced Modeling for Discrete Optimization,"Optimization is a common form of decision making, and is ubiquitous in our society. Its applications range from solving Sudoku puzzles to arranging seating in a wedding banquet.  The same technology can schedule planes and their crews, coordinate the production of steel, and organize the transportation of iron ore from the mines to the ports. Good decisions in manpower and material resources management also allow corporations to improve profit by millions of dollars.  Similar problems also underpin much of our daily lives and are part of determining daily delivery routes for packages, making school timetables, and delivering power to our homes. Despite their fundamental importance, all of these problems are a nightmare to solve using traditional undergraduate computer science methods. This course is intended for students who have completed Basic Modelling for Discrete Optimization. In this course you will learn much more about solving challenging discrete optimization problems by stating the problem in a state-of-the-art high level modeling language, and letting library constraint solving software do the rest.  This course will focus on debugging and improving models, encapsulating parts of models in predicates, and tackling advanced scheduling and packing problems. As you master this advanced technology, you will be able to tackle problems that were inconceivable to solve previously.

Watch the course promotional video here: https://www.youtube.com/watch?v=hc3cBvtrem0&t=8s",https://www.coursera.org/learn/advanced-modeling,Coursera
590,Artificial Intelligence Essentials,"Take a look at artificial intelligence through philosophical and science fiction lenses, and review Python basics. Then explore AI algorithms through studying rational agents and common search algorithms like A* search. Complete short coding assignments in Python.",https://www.coursera.org/learn/artificial-intelligence-essentials,Coursera
591,Introduction to Software Development and Applications,"The primary objectives of this course are to introduce software engineering techniques and their application to real-world business problems. You will be equipped with practical design and programming techniques for the purpose of modeling significant business applications quickly.  In a step-by-step manner, the instructor will take you through the process of systematically combining object-oriented programming techniques, business processes, and complex data models to assemble models that are user friendly and meet business requirements. 

You will learn how to employ systems thinking, the object-oriented paradigm, the visual programming technique, as well as productivity tools to put together complicated, powerful designs. We will practice simple and smart ways of making software programming enjoyable.",https://www.coursera.org/learn/introduction-to-software-development-and-applications,Coursera
592,Solving Algorithms for Discrete Optimization,"Discrete Optimization aims to make good decisions when we have many possibilities to choose from. Its applications are ubiquitous throughout our society. Its applications range from solving Sudoku puzzles to arranging seating in a wedding banquet.  The same technology can schedule planes and their crews, coordinate the production of steel, and organize the transportation of iron ore from the mines to the ports. Good decisions on the use of scarce or expensive resources such as staffing and material resources also allow corporations to improve their profit by millions of dollars.  Similar problems also underpin much of our daily lives and are part of determining daily delivery routes for packages, making school timetables, and delivering power to our homes. Despite their fundamental importance, these problems are a nightmare to solve using traditional undergraduate computer science methods. This course is intended for students who have completed Advanced Modelling for Discrete Optimization.  In this course, you will extend your understanding of how to solve challenging discrete optimization problems by learning more about the solving technologies that are used to solve them, and how a high-level model (written in MiniZinc) is transformed into a form that is executable by these underlying solvers. By better understanding the actual solving technology, you will both improve your modeling capabilities, and be able to choose the most appropriate solving technology to use.

Watch the course promotional video here: https://www.youtube.com/watch?v=-EiRsK-Rm08",https://www.coursera.org/learn/solving-algorithms-discrete-optimization,Coursera
593,Visual Basic Programming: Classes and Collections,"This course is the third course in a series that aims to prepare you for a role working as a programmer. In this course, you will be introduced to the four main concepts in programming: Advanced String Operations and Dates, Modeling Classes, Development of Classes and Collections.  Labs will allow the students to apply the material in the lectures in simple computer programs designed to re-enforce the material in the lesson.  Learners will need to have a local machine with any one of the following operating systems; Windows 7 SP1 or higher, macOS 10.1.13 or higher, or almost any version of Linux from the last several years.  The learner will either need to download the free community edition of Visual Studio or the open source .NET Core installation.",https://www.coursera.org/learn/visual-basic-classes-collections,Coursera
594,Programming Languages Ⅰ,"The goal of this course is to help students: 1. learn new languages quickly,
2. evaluate various languages and pick the most suitable one for a given task,
3. know when and how to design a little language, and
4. understand the effects of languages on thought and communication.

We will study programming language concepts, not as paradigms but as a set of basic building blocks, by 1) implementing interpreters for the concepts using the Scala programming language and 2) rigorously discussing the concepts using the operational semantics.",https://www.coursera.org/learn/programming-languages-1,Coursera
595,Learn CSS Animations,"Are you eager to acquire a comprehensive grasp of CSS animations and harness the ability to apply them effectively in practical, real-world scenarios? If so, this is the perfect opportunity! In the span of two hours, you will gain a foundational comprehension of the CSS properties instrumental in crafting animations. This course equips you with the expertise to construct user-friendly animations while ensuring cross-browser compatibility.
Throughout the course, you will encounter challenges replete with real-world instances, mirroring the scenarios routinely encountered by developers. These exercises serve as invaluable opportunities to practically assess and reinforce your newfound knowledge.",https://www.coursera.org/learn/learn-css-animations,Coursera
596,Introduction to Linear Algebra and Python,"This course is the first of a series that is designed for beginners who want to learn how to apply basic data science concepts to real-world problems. You might be a student who is considering pursuing a career in data science and wanting to learn more, or you might be a business professional who wants to apply some data science principles to your work. Or, you might simply be a curious, lifelong learner intrigued by the powerful tools that data science and math provides. Regardless of your motivation, we’ll provide you with the support and information you need to get started.  In this course, we'll cover the fundamentals of linear algebra, including systems of linear equations, matrix operations, and vector equations. Whether you’ve learned some of these concepts before and are looking for a refresher or you’re brand new to the ideas we’ll cover, you’ll find the materials to support you.  Let's get started!",https://www.coursera.org/learn/linear-algebra-python-intro,Coursera
597,Managing Scope in a Java Enterprise Edition Application,"We’ll learn the purpose and some of the features of sessions.  We’ll review basic servlet construction, examine servlet lifecycle, and take a look at how servlets maintain state. We’re going to dive a little deeper into session management, including request scope, application scope, and cookies.",https://www.coursera.org/learn/managing-scope-java-enterprise-edition-application,Coursera
598,"Moving, Shooting, and Debugging in GameMaker","This course is the second course in the specialization about learning how to develop video games using GameMaker on Windows or Mac. Why use GameMaker instead of using C# and Unity or C++ and Unreal*? Learning to develop games with GameMaker is much easier than learning to program in C# or C++ AND learning Unity or Unreal. If you just want to continue learning how to develop games in a more ""gentle"" way, this is a great starting point. This course assumes you have the prerequisite knowledge from the previous course in the specialization. You should make sure you have that knowledge, either by taking that previous course or from personal experience, before tackling this course. Throughout this course you'll continue building your foundational GameMaker knowledge by exploring more GameMaker and game development topics.

Module 1: Learn how to implement player and movement and learn about collision masks
Module 2: Learn how to shoot projectiles and control firing rate
Module 3: Learn how to debug both Visual games and Code games
Module 4: Learn how to add health to your games

* I do have Coursera Specializations called C# Programming for Unity Game Development and C++ Programming for Unreal Game Development for those more advanced topics.",https://www.coursera.org/learn/moving-shooting-debugging-gamemaker,Coursera
599,Functional Programming with Java and Threads,"This course provides an in-depth journey through modern Java object-oriented and function programming concepts and features, and explores how to apply these concepts and features to implement efficient and scalable concurrent programs using very modern Java features like virtual threads.   The first week gives an overview of Java object-oriented and functional programming paradigms. The second and third week delve into Java functional programming features, such as lambda expressions, method references, and functional interfaces. The final week explores the intricacies of very modern Java platform threads, virtual threads, as well as Java's asynchronous computation features, such as Future & FutureTask.

After completing this course, you'll gain a deep understanding of both object-oriented and
functional programming concepts and features in Java, along with the ability to apply these concepts and features to develop multi-threaded programs. To illustrate key points, we walk through numerous case
studies, all of which are available in open-source form from my GitHub repository.",https://www.coursera.org/learn/functional-programming-with-java-and-threads,Coursera
600,Network Systems Foundations,"Welcome! Throughout this course, Network Systems Foundations, you will delve into the fundamental layers of network communication. You will start with a thorough discussion of the Link Layer and its crucial role, moving on to the intricacies of Internet Protocol (IP) and router data planes, and then navigate through the complexities of the transport layer, application layer, and network security. With a practical focus, you'll write Python code to manage routing tables, analyze network traffic, simulate router functionalities, and create digital certificates for web servers. By the end of this course, you will have a well-rounded understanding of networking principles, from data transmission and routing to application protocols and security, and will be equipped with practical skills to navigate the ever-evolving landscape of network technology. By completing this course, learners will be able to: 

1. Describe the layers in depth and how they relate to one another
2. Analyze traffic through python programming
3. Design a simplified routing protocol that has similar features as to what powers the Internet
4. Create a client and server with socket programming
5. Generate certificates for TLS which powers the security in https

This course can be taken for academic credit as part of CU Boulder’s Masters of Science in Computer Science (MS-CS) degrees offered on the Coursera platform. This fully accredited graduate degree offer targeted courses, short 8-week sessions, and pay-as-you-go tuition. Admission is based on performance in three preliminary courses, not academic history. CU degrees on Coursera are ideal for recent graduates or working professionals. Learn more: 

MS in Computer Science: https://coursera.org/degrees/ms-computer-science-boulder

Course logo by Jordan Harrison on Unsplash.",https://www.coursera.org/learn/network-systems-foundations,Coursera
601,Angular for Front End Engineers,"Explore HTML, CSS, JavaScript, and Angular without installing anything! This course is designed for intermediate learners who already have a solid foundation of basic skills in HTML, CSS, and JavaScript. However, a broad overview of these topics will also be provided for beginning learners. The modules in this course cover web development basics, introduction to Angular, and developing an Angular application. At the end of the course, learners will fully develop a todo application using HTML, CSS, and Angular.

To allow for a truly hands-on, self-paced learning experience, this course is video-free. Assignments contain short explanations with images and suggested exploration examples, building a deeper understanding by doing. You'll benefit from instant feedback from a variety of assessment items along the way, gently progressing from quick understanding checks (multiple choice, fill in the blank, and un-scrambling answer blocks) to small, approachable exercises that take minutes instead of hours.",https://www.coursera.org/learn/codio-angular-for-front-end-engineers,Coursera
602,AR in marketing using Meta Spark,"This course prepares you for a career using AR in marketing. You will learn how AR is used for marketing purposes as well as processes, guidelines, and best practices for creating AR effects. While this course focuses on creating AR effects using Meta Spark, the skills you will build apply to many other similar tools.  By the end of this course, you will be able to: 

- List the capabilities and limitations of Meta Spark.
- Install, set-up, and configure your work environment.
- Explain the different elements of the Meta Spark Studio and Meta Spark Hub interfaces.
- Optimize and test Meta Spark effects.
- Identify best practices for designing, developing, and testing in Meta Spark.
- Push content to Instagram using Meta Spark Hub.
- Identify Agile and Scrum best practices for Meta Spark development.
- Use Meta Spark scripting to create travel posters.

To be successful in this course, experience with object oriented programming and basic web development is needed. JavaScript is a plus but not required. We recommend completing the previous courses in the program so you can build on the knowledge and skills from those courses here.",https://www.coursera.org/learn/ar-in-marketing-using-meta-spark-specialization,Coursera
603,Software Design as an Abstraction,"The design step in developing software has some unique characteristics.  First of all, it’s the only step where drawing pictures of things is the norm.  Why is that?  What do pictures do that other representations cannot do?  Pictures have varying levels of detail; pictures have context.  Pictures…paint a picture.  Why are these things important?  In this course, too, we begin looking at other disciplines (building architecture is a favorite one) for lessons on design.",https://www.coursera.org/learn/software-design-abstraction,Coursera
604,Software Design Threats and Mitigations,"The design step in developing software has some unique characteristics.  First of all, it’s the only step where drawing pictures of things is the norm.  Why is that?  What do pictures do that other representations cannot do?  Pictures have varying levels of detail; pictures have context.  Pictures…paint a picture.  Why are these things important?  In this course, too, we begin looking at other disciplines (building architecture is a favorite one) for lessons on design.",https://www.coursera.org/learn/software-design-threats-mitigations,Coursera
605,Software Design Methods and Tools,"Since many software developers are compulsive coders, they have created software over the years to help them do their job.  There are tools which make design and its associated tasks easier.  The course introduces some basic tools and techniques to help you with design.  Tools aren’t always tangible, however.  The last two lessons of this course discuss questions of Ethics in software development. The purpose here is, as with tools, to equip you to better carry our your responsibilities as a designer. Students will be required to have a prior knowledge of writing and delivering software and some programming knowledge in java.",https://www.coursera.org/learn/software-design-methods-tools,Coursera
606,IoT Communications,"This course builds on the previous course: IoT Devices. After we have built and programmed a small self-driving vehicle, now it's time get into more advanced territory and enhance the device's connectivity further. To do so you will study radio frequency (RF) communication, the MAC layer, Mesh Networking as well as distributed algorithms for use with geographic locations. These techniques will be applied to your device in the lab, which is composed of four steps, one in each week of the course. In Week 1, after going over some orientation for the course, you will focus on radio frequency (RF) communication, how it fits in with the larger scope of electromagnetism, how RF signals propagate in physical environments, how RF signals can be used to encode data, and how all this information is useful in constructing resilient and high-bandwidth IoT communication substrates.",https://www.coursera.org/learn/iot-communications,Coursera
607,Design Principles: an Introduction,"What makes an interface intuitive? How can I tell whether one design works better than another? This course will teach you fundamental principles of design and how to effectively evaluate your work with users. You'll learn fundamental principles of visual design so that you can effectively organize and present information with your interfaces. You'll learn principles of perception and cognition that inform effective interaction design. And you'll learn how to perform and analyze controlled experiments online. In many cases, we'll use Web design as the anchoring domain. A lot of the examples will come from the Web, and we'll talk just a bit about Web technologies in particular. When we do so, it will be to support the main goal of this course, which is helping you build human-centered design skills, so that you have the principles and methods to create excellent interfaces with any technology.",https://www.coursera.org/learn/design-principles,Coursera
608,Introduction to Network Security,"The security of computer networks is a key element in cyber security. Computer networking provides the foundational connectivity services that are used for the world wide web, distributed computer applications and services, operations and manufacturing, and national infrastructure.   This course provides understanding of key technologies used in computer networks and infrastructure. This includes protocols, computer networks, data centres, operational technologies that form key infrastructure critical to the success of organisations and services from a local to an international scale.  The course discusses vulnerabilities and the exploits that target computer networks, systems, and the Internet infrastructure.  

By the end of this course learners will be able to:

1. Show a systematic understanding of digital networks and their operation, including the OSI 7 layer architecture and the TCP/IP protocol stack. 
2. Discuss key security threats and risks faced in computer networks. 
3. Demonstrate a critical understanding of network security architecture and design rationale of selected protocols, security technologies and how they are used in practice. 
4. Identify attack models and analyse vulnerabilities in protocols, network systems, and applications.  
5. Demonstrate how these vulnerabilities may be exploited in practice to penetrate a system.",https://www.coursera.org/learn/introduction-to-network-security,Coursera
609,Advanced Data Structures in Java,"How does Google Maps plan the best route for getting around town given current traffic conditions?  How does an internet router forward packets of network traffic to minimize delay?  How does an aid group allocate resources to its affiliated local partners? To solve such problems, we first represent the key pieces of data in a complex data structure. In this course, you’ll learn about data structures, like graphs, that are fundamental for working with structured real world data.  You will develop, implement, and analyze algorithms for working with this data to solve real world problems.   In addition, as the programs you develop in this course become more complex, we’ll examine what makes for good code and class hierarchy design so that you can not only write correct code, but also share it with other people and maintain it in the future.

The backbone project in this course will be a route planning application.  You will apply the concepts from each Module directly to building an application that allows an autonomous agent (or a human driver!) to navigate its environment.  And as usual we have our different video series to help tie the content back to its importance in the real world and to provide tiered levels of support to meet your personal needs.",https://www.coursera.org/learn/advanced-data-structures,Coursera
610,Functional Program Design in Scala,"In this course you will learn how to apply the functional programming style in the design of larger Scala applications. You'll get to know important new functional programming concepts, from lazy evaluation to structuring your libraries using monads. We'll work on larger and more involved examples, from state space exploration to random testing to discrete circuit simulators. You’ll also learn some best practices on how to write good Scala code in the real world. Finally, you will learn how to leverage the ability of the compiler to infer values from types. Several parts of this course deal with the question how functional programming interacts with mutable state. We will explore the consequences of combining functions and state. We will also look at purely functional alternatives to mutable state, using infinite data structures or functional reactive programming.

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal, but experience with other languages such as C/C++, Python, Javascript or Ruby is also sufficient. You should have some familiarity with using the command line. This course is intended to be taken after Functional Programming Principles in Scala: https://www.coursera.org/learn/progfun1.",https://www.coursera.org/learn/scala-functional-program-design,Coursera
611,Application Programming Fundamentals,"In Object-Oriented Concepts, we will introduce the core concepts behind modern, object-oriented, programming.  We will discuss objects, classes, messaging, inheritance, polymorphism, and more.  As with Fundamentals of Programming, we will illustrate the concepts using the Python language, but they will be portable to other object-oriented programming languages. This course includes hands-on labs where you will learn to write and execute programs.",https://www.coursera.org/learn/application-programming-fundamentals,Coursera
612,Web Design for Everybody Capstone,"The capstone will develop a higher-quality web portfolio. Students will demonstrate the ability to design and implement a responsive site for a minimum of three platforms. Adherence to validation and accessibility standards will be required. The evolving student implementations will be reviewed each week by capstone peers and teaching assistants to make sure that the student keeps up with the agenda of the course.  Upon completion of this course students will feel comfortable creating and/or updating existing front-end sites, utilizing existing frameworks, and testing sites for accessibility compliance.

This course is only open to students who have completed the first four courses in the Web Design for Everybody specialization: Introduction to HTML5, Introduction to CSS3, Interactivity with JavaScript, and Advanced Styling with Responsive Design.",https://www.coursera.org/learn/web-design-project,Coursera
613,Parallel programming,"With every smartphone and computer now boasting multiple processors, the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course, you'll learn the fundamentals of parallel programming, from task parallelism to data parallelism. In particular, you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations, and we'll build up to parallel collections, a production-ready data parallel collections library available in the Scala standard library. Throughout, we'll apply these concepts through several hands-on examples that analyze real-world data, such as popular algorithms like k-means clustering. Learning Outcomes. By the end of this course you will be able to:

- reason about task and data parallel programs,
- express common algorithms in a functional style and solve them in parallel,
- competently microbenchmark parallel code,
- write programs that effectively use parallel collections to achieve performance

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal, but experience with other languages such as C/C++, Python, Javascript or Ruby is also sufficient. You should have some familiarity using the command line. This course is intended to be taken after Functional Program Design in Scala: https://www.coursera.org/learn/progfun2.",https://www.coursera.org/learn/scala-parallel-programming,Coursera
614,Requirements Elicitation: Artifact and Stakeholder Analysis,"In Elicitation: Artifact and Stakeholder Driven Analysis, you will learn to use both recorded and presently unrecorded knowledge in your elicitation techniques.  As you get started in finding out about the new product, you must first learn about the product that was (if there was one) and then learn about the system to be.  Oftentimes, you'll find yourself in an environment you know nothing about! This course will help you find ways to learn about the domain, the system that was, and the system to be.  Please review: ""Who this class is for to determine if you are ready to take this graduate level course"".",https://www.coursera.org/learn/requirements-elicitation,Coursera
615,Foundations of Objective-C App Development,"An introduction to the Objective-C programming language.  This will prepare you for more extensive iOS app development and build a foundation for advanced iOS development topics. Objective-C programming requires a Mac laptop or desktop computer.  An iOS device is optional if the learner is willing to working exclusively with the simulator.  Some learners have been able to work with an OS X virtual machine on Windows, but explaining how to do that is beyond the scope of this course.

Upon completing this course, you will be able to:
1.       Read and write Objective-C
2.       Have a strong grasp of Objective-C objects
3.       Organize their code professionally using objects and blocks
4.       Prototype several entry-level apps",https://www.coursera.org/learn/objective-c,Coursera
616,Visual Perception,"The ultimate goal of a computer vision system is to generate a detailed symbolic description of each image shown. This course focuses on the all-important problem of perception.  We first describe the problem of tracking objects in complex scenes. We look at two key challenges in this context. The first is the separation of an image into object and background using a technique called change detection. The second is the tracking of one or more objects in a video. Next, we examine the problem of segmenting an image into meaningful regions. In particular, we take a bottom-up approach where pixels with similar attributes are grouped together to obtain a region. 

Finally, we tackle the problem of object recognition. We describe two approaches to the problem. The first directly recognize an object and its pose using the appearance of the object. This method is based on the concept of dimension reduction, which is achieved using principal component analysis. The second approach is to use a neural network to solve the recognition problem as one of learning a mapping from the input (image) to the output (object class, object identity, activity, etc.). We describe how a neural network is constructed and how it is trained using the backpropagation algorithm.",https://www.coursera.org/learn/perception,Coursera
617,The Art & Science of Product Management,"Sponsored by AMAZON WEB SERVICES (AWS). Learn how Amazon, Facebook, Google, and Twitch PMs and lead and collaborate with an interdisciplinary team of UX designers, software engineers, AI/ML engineers. Plus, practice real PM interview questions asked by Microsoft, Google, and Amazon! Featuring:
* NANCY WANG, Head of Data Protection Services, Amazon Web Services; Founder and CEO, Advancing Women in Product
* SANDY CARTER, Vice President for Worldwide Public Sector Programs, Amazon Web Services
* PRANAVA ADDURI, Software Engineering Manager, Amazon Web Services
* MINMIN YANG, Principal UX Lead, Amazon Web Services
* WAHAB OWOLABI, Founder, OneReq; Diversity Business Partner, Facebook
* SHARMEEN CHAPP, Vice President of Product & Engineering, Twitch Community
* EJ EMEAGWALI, Product Manager, Samsara; former Product Manager, Google and Microsoft 
* STEPHANIE NEILL, Senior Director of Product, Twitch Commerce 
* GEORGE ELISSAOIS, General Manager & Director of Product Management, Amazon Web Services 
* NANCY RILEY, Vice President & General Manager of the Ecosystem Product Group, Hubspot
* SABRINA FARMER, Vice President of Engineering for Site Reliability, Google Products

This is the third of four courses in the ACE Recommended Real-World Product Management Specialization. When you complete all four courses, you can earn up to 6 college credits.",https://www.coursera.org/learn/pms-leading-design-engineering-ai-ml,Coursera
